,0,1,2,3,4,indicator
7145,0.6609099840505122,0.4149233226361446,0.42591852398335694,0.43163234227602193,0.45878220480256143,1.0
3064,0.661679270833578,0.5991595369797347,0.5307485749882532,0.25150065352692846,0.28264838006134685,0.0
4001,0.41310817698998636,0.29844943930142875,0.3034398008278994,0.7662832004654585,0.1386321701267306,1.0
6975,0.5452284840469888,0.4561170693530858,0.7692161319196252,0.36181354064090715,0.2446908462767893,0.0
347,0.704786637429854,0.6583471035713298,0.4139061161227774,0.513560171596914,0.5152332138928846,1.0
7772,0.8956753163471679,0.392150858008111,0.4082762301024563,0.6147591920577016,0.7162875121894141,1.0
3154,0.5638977823399942,0.6119791500519973,0.3730671185316372,0.7246159078151442,0.2631833650812072,1.0
7696,0.2154171824607312,0.4138876306045931,0.5180026661167181,0.564823452124543,0.6665156457316685,1.0
8179,0.8982836976973073,0.6324952096585192,0.8683046771851419,0.1621948671161912,0.3334137857244619,0.0
8221,0.6337980569342688,0.7804290359557393,0.7303054978558383,0.20916003010184642,0.43768640816367527,0.0
312,0.19997110770249862,0.19552887283956122,0.6933891361058963,0.2913664790536766,0.3918993263201592,0.0
746,0.6575262966886608,0.3852391555388257,0.5834065062602716,0.5264845714379367,0.4619166597187472,1.0
3882,0.42451608337894253,0.5615003285717017,0.45552219956755335,0.710975837941711,0.36055206707114984,1.0
2024,0.8749326140012544,0.5511689283883823,0.6641670936563855,0.16153792573147902,0.47398786614273775,0.0
4623,0.6548785701366395,0.3582239689334925,0.6042687632747736,0.23458680298997098,0.4263742386979934,0.0
6671,0.4083786781891341,0.8628037693235249,0.37497528420506554,0.6736653914810682,0.5797028926141783,1.0
7194,0.3873489614041187,0.47363876678214534,0.3696887617014672,0.5346273667303576,0.5076923166850555,0.0
8497,0.3168265041024714,0.3146717366662626,0.1412095750584143,0.8295066383858636,0.3756984784667369,1.0
4528,0.6806769841139343,0.6874506876612287,0.6349493033866486,0.19024940554316488,0.46846162646783773,0.0
5804,0.5300306657677952,0.06669261213439748,0.5342459928520857,0.7594365327699026,0.5887818439889976,1.0
259,0.44321048625971593,0.3467696829336242,0.3681675443874416,0.7319993280350079,0.3186302603123732,1.0
7798,0.40248247670411696,0.40933654036327893,0.24143345232349728,0.7734658506571461,0.6074851650626405,1.0
7460,0.22439596306483858,0.5309272102029488,0.6794845082460396,0.3117644407598667,0.3440723459359294,0.0
380,0.5164150237598041,0.5359738163443686,0.45812453358903105,0.29396146581241517,0.33270932248193186,0.0
5030,0.5009379719956122,0.19722383495279838,0.22110165473575888,0.5100405500825616,0.42637678936825374,1.0
4347,0.5548181429534506,0.04179346982350707,0.6413180056426424,0.3120061842631809,0.244178214693423,0.0
1912,0.10458747436689461,0.48188389615858207,0.10620775725156108,0.7298318312002086,0.8031272067615294,1.0
6068,0.749976950758599,0.6261194299653139,0.5873227638318091,0.45922797778145025,0.47090787866440326,0.0
599,0.6703783775213228,0.23513611800509127,0.46977125398907615,0.7269664195055594,0.5706790463447753,1.0
45,0.6131967330563118,0.13303857580648937,0.7780702332533215,0.18504440841813702,0.4261185871433572,0.0
1444,0.3682329188972069,0.23561887383909963,0.8763965752944102,0.3298118907756416,0.38337929056613884,0.0
1652,0.4809467923677355,0.4871729435558474,0.5075593125926177,0.26007367030829803,0.4030967156241254,0.0
7117,0.47881481094336875,0.500273278082247,0.4841595672981862,0.7762397549239874,0.501370639861673,0.0
1893,0.7932964584620371,0.08165591631097968,0.4579990942857082,0.48245310927216095,0.562583697189103,1.0
5990,0.7111257660569531,0.5036249221104299,0.26949252360491294,0.5345262988250175,0.14460227956589505,1.0
7369,0.16471721957441413,0.44479676404723767,0.5367398962893353,0.34513187312973165,0.3674962668549487,0.0
8316,0.4478987313227739,0.42653072942917847,0.3007300992671368,0.5237871509913532,0.605480019404224,1.0
4936,0.42634989276964386,0.2248834048960373,0.4171228901215486,0.42339803955579297,0.47868800748706747,1.0
1966,0.8252253834101837,0.6756029662900318,0.7136709705812941,0.6907704515686695,0.7151306769484185,0.0
5425,0.9573561140094758,0.276234164226304,0.474594288897346,0.7065780182769015,0.4233700273819767,1.0
5165,0.6022934142004468,0.39182972967799956,0.669484444463343,0.5179006283965304,0.2755136770924782,0.0
3185,0.4963391344995173,0.1693026836545679,0.32371632007858026,0.7387380989127006,0.3547152301530886,0.0
3791,0.3746746680321996,0.667434397310178,0.28443149419471153,0.47799382939464424,0.7459366095736326,1.0
1600,0.7012485054695704,0.2676912999742673,0.7926180033039435,0.37954276333311027,0.6369493388529839,0.0
5402,0.600858048384028,0.6678469727806522,0.4327060659470561,0.7881384521040564,0.5688583460295602,1.0
3651,0.5005634585254592,0.4538308908440145,0.6918572883424365,0.5143413991895447,0.31931453074867544,0.0
4050,0.5427849708375713,0.4273899072130525,0.28043444520747446,0.3935065236601332,0.6518422773914487,1.0
2926,0.6014469051181649,0.5407141808994569,0.7624817422030968,0.4515632063656391,0.6191278588828926,0.0
3541,0.6133279816028883,0.506568244023504,0.27414547132223654,0.8105837217846408,0.5689653147636037,1.0
3817,0.688283380586725,0.5522322672298108,0.32313483449453273,0.5364069813338506,0.6386672152733286,1.0
426,0.6049376173015534,0.3567501812992724,0.43945002306807524,0.7412934779788058,0.1439409120229722,1.0
410,0.3671092316762935,0.3771662870547001,0.3337557165241832,0.44363893627395407,0.6315842165161958,1.0
7360,0.36945482231237037,0.07966534599982555,0.7587791566651854,0.34004706486510855,0.08652872535620776,0.0
3050,0.6376634293982651,0.20086258046816674,0.7674663599427656,0.2178067991384644,0.46802115759725377,0.0
7431,0.41419662970175164,0.4307372978858697,0.6129751013613353,0.650721611186305,0.25290729913086446,1.0
3459,0.2128397781165511,0.5068298253784953,0.5990141321194776,0.30637506299671796,0.82743169344897,0.0
4210,0.7271126905306082,0.5479129848559281,0.3847733694485135,0.6600021033050572,0.45294435824418877,1.0
210,0.34810021399091895,0.248517173985628,0.2068589785838965,0.7912114627394045,0.38910256951865085,1.0
5520,0.4834704640854648,0.8162188946805409,0.5074147384803134,0.7538982847137525,0.5677804221497442,0.0
5121,0.3478353679304894,0.38559856406722837,0.6247334414804389,0.2865056591198078,0.4454546869974217,0.0
7386,0.29612945980799543,0.4959773891628758,0.27442930432212814,0.5795397586116002,0.36300820311497417,1.0
3582,0.4473109022618206,0.4583522075977686,0.41319812819046353,0.34694836386084865,0.6469163485901144,1.0
1049,0.4637028767802236,0.4103488389403189,0.6809228080544788,0.4600146685040994,0.7915659218337534,0.0
3656,0.8353281448561141,0.09561755529893645,0.6107246352161276,0.668659798601712,0.7632013526204391,0.0
7320,0.27186271930545736,0.38528168909248284,0.25901196350779315,0.7558636457378707,0.23832299169390175,1.0
3527,0.8111555098550922,0.6581174223815811,0.19265244596011027,0.5903075878778608,0.8475865584566065,1.0
6391,0.20608414822923102,0.5520153461061594,0.32451466683108426,0.650919649649472,0.6808280410910854,1.0
1972,0.5929156027802377,0.6537938866523327,0.35632841285263855,0.2702610420101041,0.5467644933733853,1.0
2917,0.5009774640079488,0.8849658774565785,0.5359755669750205,0.506600143953476,0.2741540104268212,1.0
3979,0.4125006753280921,0.864186109817382,0.2481210680625155,0.6290985425734894,0.5373451337967371,1.0
1499,0.35601109534693076,0.5402250450323998,0.7059479490673907,0.48264158725779566,0.6394062188423009,0.0
1109,0.6351948116010796,0.5353570798163401,0.5091432495583047,0.21536068267272707,0.4392997071033457,0.0
4508,0.19610279902940678,0.5013982905764784,0.5792733875202776,0.166456108530541,0.17901151218452527,0.0
7617,0.2984624247449609,0.5848150960088638,0.6019098665453377,0.23545407488039155,0.2999605762027885,0.0
652,0.6621522941188906,0.6755412926372291,0.3223407399218024,0.48034024373754575,0.40692596249143737,1.0
2795,0.456409773817941,0.49672810638492426,0.5674927234573622,0.7377520039443799,0.5968604543710864,1.0
7474,0.4022651972310374,0.5272608178777032,0.33097585399715523,0.5708520160998443,0.4408289402023522,1.0
1795,0.7116011383095422,0.8919881671653724,0.6378609834866598,0.4835252485382712,0.5920277844511461,0.0
1702,0.2621390224537782,0.7404347354519294,0.3062122220403234,0.5947354547577717,0.7263816834668158,1.0
7274,0.34483470904516833,0.5317034475571916,0.3061835198268512,0.4154915246366678,0.5123438358775473,1.0
5049,0.6868996920503901,0.39681040881125074,0.2893704010018135,0.5882957902485861,0.6176581414232942,1.0
4231,0.43756635832556223,0.3658417283934863,0.43477156227210967,0.43146708259296546,0.42271742776807375,1.0
1498,0.7833946805287055,0.5004561723629728,0.5237452349010411,0.6456395344866912,0.4654987041266604,0.0
6435,0.9111234464517673,0.6604737812541868,0.3810027490342236,0.8414613326486209,0.5473289354464148,1.0
3257,0.4843433990496079,0.2678912076764557,0.38659117630175166,0.6564469714455852,0.37703412632077565,1.0
2178,0.4398636483220153,0.4119353404917303,0.5133369618600735,0.42684800616241064,0.8185949494709566,1.0
3464,0.4160802078366247,0.1292126826550295,0.5057723340427386,0.5899743369467385,0.4916981262616851,1.0
7012,0.42891995659108484,0.21118972729612073,0.11609088609048214,0.5079823158481305,0.9871887272277622,1.0
7053,0.6574060589261931,0.26157497495837023,0.5094610999963856,0.49487899849900513,0.24758463482611842,1.0
8181,0.3518612042215641,0.12349829972119264,0.5573512746971916,0.46835413647718266,0.3571604727093427,1.0
705,0.6984781921878046,0.7770327316962167,0.5705149602314886,0.5992739500205551,0.5198718734561472,1.0
1872,0.762451875532922,0.522324798975792,0.4380191645742397,0.21360565215431698,0.32336387920386994,1.0
4920,0.7781876073184425,0.3633790356367379,0.4396116058994741,0.3504556933326595,0.4142279469182138,1.0
3076,0.4238520596919564,0.516074493265875,0.6702902325304508,0.6076216126886658,0.13061504152570894,0.0
3475,0.5703051778285677,0.5008644944780813,0.454343282725307,0.5078348113376339,0.46732216766799073,1.0
4701,0.5572177598368878,0.22824355563495136,0.6599670030849564,0.22149850924839626,0.7310242753133964,0.0
7785,0.41491849670792236,0.22512797282956587,0.3715512164423287,0.6301310741469663,0.33741599991880367,1.0
5364,0.5974027175202422,0.4571102278309802,0.3057306626809568,0.5804575644546908,0.4477499713979528,1.0
7491,0.42727641354978285,0.7146445151919218,0.4158312905153003,0.5868712790962891,0.4944973274555264,1.0
6129,0.5764098501593774,0.17187809032850776,0.19354115153280443,0.6520450544332617,0.3131202811603828,1.0
565,0.46153551403625404,0.18630121837364455,0.28400308708251565,0.5209026183416396,0.45650918562784465,1.0
8514,0.27248137856191534,0.6606056352705241,0.37679628019313394,0.5593671510186689,0.3857744762185336,1.0
3668,0.418623552155295,0.5464902374860967,0.7104510074476929,0.21976123390254604,0.6664800426259512,0.0
6785,0.5899426910708707,0.2794603342711981,0.4714210997412548,0.6527429692931119,0.33317290680175016,1.0
640,0.3477816353040386,0.4288828349464182,0.7387705247402448,0.5880868255253824,0.35551077357949856,0.0
2927,0.30428345927712885,0.42344704678903566,0.38807199790792757,0.6573224380310334,0.8385696733914558,1.0
2684,0.7454723655744753,0.6785718083353003,0.18038384426816795,0.8395028005370258,0.6104174793606937,1.0
3558,0.6159357757112086,0.7100742848514621,0.572911063533944,0.5750395052589456,0.6463454767024701,1.0
5444,0.5394842313826727,0.6123406852580828,0.4344037487216884,0.3286851202093472,0.3023788773044177,1.0
1964,0.3412745555166671,0.5084801272603925,0.6041188739377523,0.2639702477939199,0.4880006108855274,0.0
5835,0.6673973912369427,0.5526724895101622,0.47934822588429393,0.4039274441702257,0.42531810179331786,1.0
3411,0.4907628329954735,0.6695632016707178,0.47684581808749704,0.3072505295821662,0.47329519975016193,0.0
325,0.29934886627094404,0.6370930868088562,0.6757489683148824,0.19784725361625072,0.4106058888705914,0.0
5728,0.5861634963438325,0.583800670754141,0.5477870593412948,0.3374602728013975,0.338986628270577,1.0
2338,0.21415241039277086,0.2589804281852848,0.5698271701530997,0.6964521067878024,0.4463431704714431,1.0
3092,0.2921920034107005,0.7513616053864491,0.35657716536939743,0.4658383651037106,0.36691099430812624,1.0
7927,0.6464068728433545,0.21417558276285198,0.33435633691721217,0.3631998098830755,0.5487470549722049,1.0
2835,0.33163013631057103,0.6156264022780971,0.5522667307328418,0.46215758125381573,0.5030039190517162,1.0
2237,0.3952796621715262,0.6630045276967866,0.5882274150786546,0.7227953197365131,0.42047921461461796,0.0
5830,0.7105786034919748,0.27823962128123814,0.7308200116084507,0.1228726230262735,0.5705058133229266,0.0
4140,0.28644686988365564,0.36183081428361796,0.5002126089886828,0.6066669307179509,0.5129641801404494,1.0
6582,0.5820360672180476,0.3777426167067546,0.5734957382528217,0.5066697988612106,0.4728125385423547,1.0
8229,0.8998754166480706,0.5990489497402263,0.7866564472612771,0.24789908506230024,0.5342899090755133,0.0
3065,0.6031068909304025,0.19665813868915838,0.360983486659849,0.7856008282105109,0.22120629380012302,1.0
2882,0.2364564419253076,0.3293160391904164,0.3869706833465505,0.8955463198307523,0.16936620573398115,1.0
864,0.615107324314865,0.6141887681644855,0.4117460087977599,0.31122359088804546,0.4815522507725476,1.0
4246,0.418792384178296,0.2947554001663062,0.8795931514392564,0.445708096768422,0.17113599892191672,0.0
7451,0.8019325834646798,0.5011111890892928,0.41023967411294215,0.4921747491398985,0.6274735456968255,1.0
3055,0.3555650851852983,0.2159790054379147,0.7404586401103865,0.784805942792834,0.27427033161848585,0.0
7081,0.505233645902579,0.5965479767851865,0.3342776715913995,0.5930596396246284,0.5556855688868817,1.0
3473,0.6514941487225142,0.41796447172263007,0.43162494923960393,0.4148031702543497,0.4520416866668442,1.0
371,0.5629511485275499,0.4356052631019296,0.41650100882965135,0.566772423758606,0.6005416560853705,1.0
4377,0.24765470298483275,0.169717385802725,0.47117128417955245,0.6223338218282091,0.4957677738010349,1.0
4147,0.6016825358980925,0.5541951907310878,0.6370966541723451,0.16318642521453025,0.7884255153536268,0.0
2858,0.31119955299152735,0.4903119198157444,0.7685687375490861,0.2718644706705036,0.28824083088508845,0.0
6953,0.33147789386896054,0.6514800613333844,0.692148562656932,0.5325677667134221,0.27293850976983763,0.0
7323,0.39742955447137673,0.761720652379646,0.5496144335990236,0.6647290765534752,0.1776040735904505,0.0
7628,0.38656411271284574,0.5052050436287925,0.5191252415769634,0.5784129880453057,0.9169298772388974,1.0
5871,0.7447295046732704,0.4474699978945891,0.5475446850941964,0.6685368781762979,0.2588733700087834,1.0
8330,0.20025680084750744,0.20812093139975785,0.3863743151332952,0.691783862187082,0.4356343939392249,1.0
5817,0.294044751350069,0.44670652060644334,0.4453648051332314,0.4630945080519708,0.17024278608012094,1.0
1360,0.5420808678964294,0.2786479433963469,0.6354191692516376,0.7335440280477097,0.4606643868988436,0.0
911,0.46839126865373637,0.47655869524070793,0.5396537024792334,0.3730252492211626,0.3741317823982816,1.0
3658,0.7644502594434357,0.18040819451444756,0.44925023440141,0.39062881992294257,0.6032482360653829,1.0
7478,0.6121010866322621,0.29683741761782323,0.39920420455536015,0.5785072270381231,0.5041280206910372,1.0
4727,0.27040547873127585,0.060637960771303456,0.46121480523953584,0.5968128099472672,0.37281430806984783,1.0
7229,0.555142740868977,0.17584221752935347,0.20191794568690774,0.4142991965101526,0.9877610870063915,1.0
3790,0.4844504238711451,0.33289523773066465,0.2839690696443264,0.5007750815713601,0.27255867245690074,1.0
964,0.14039630601406092,0.5672763851583418,0.33270223898525975,0.5342026083714273,0.7399358389523802,1.0
1423,0.6745385453785244,0.2057369257172752,0.3967017967585633,0.569189858791747,0.5472241454098856,1.0
122,0.5174239052050766,0.3907493774151083,0.4381297212483549,0.4649178276956108,0.6663536250311728,1.0
479,0.6761019299115145,0.418681162101753,0.5178612811392439,0.24132420808515925,0.454184462241392,0.0
662,0.5361168399813022,0.49671747299651003,0.4345366293396151,0.4886373724529864,0.49928371333803406,1.0
6687,0.8809430340200931,0.43596892498569817,0.5523868548114477,0.6931482789091767,0.27161949441145494,1.0
2997,0.4698984247825444,0.6040168688073804,0.44571773605444487,0.704340866534368,0.5739657443921256,1.0
3615,0.22173472995097707,0.601224541009789,0.7432618896261696,0.5547699271081878,0.16560449848960468,0.0
5740,0.5687040630086982,0.199059157793104,0.4638096979464097,0.524527405108846,0.596343465392692,0.0
5339,0.5277600952741127,0.48812782183545034,0.34643996878900046,0.7312945842626346,0.6939630364305327,1.0
439,0.2684068011998525,0.4722138927346309,0.7364222584602431,0.16462869153938714,0.19487986954171843,1.0
1379,0.286497519490556,0.46093186762707417,0.769448938762233,0.10710329822817027,0.25917939730106143,0.0
5502,0.495220879265431,0.12859594612700087,0.654685795806075,0.22606978329128996,0.45100452037223,0.0
1443,0.20457009200904822,0.3717772858063404,0.785662500239185,0.43775787680914974,0.6894705090176025,0.0
4818,0.31237990904798707,0.5357696552868143,0.4134160524038635,0.7061819413505677,0.24390709970033347,1.0
8024,0.1976840944378804,0.8400121645963459,0.5758556980272012,0.5327644393940842,0.4366365416567231,1.0
1477,0.4281449442002824,0.34541924260501,0.6062502790492976,0.5084220978146115,0.7911962872018579,1.0
7897,0.6306480918164329,0.2998381598283346,0.6188346050894339,0.4934968266043506,0.49375561379940247,1.0
1173,0.4374365778835335,0.20571140558508083,0.49688634136074006,0.6236354125550923,0.7629154118564614,0.0
7963,0.6327675943521431,0.22684207504194864,0.5742823915109483,0.7515723571084199,0.5113091139752659,1.0
4296,0.6869861634082576,0.5931580525587121,0.42831462728581227,0.6312988181883987,0.5874835528264801,0.0
6562,0.6557946673744888,0.7742616706754539,0.37218691731849035,0.48024737052723304,0.677900403021843,1.0
3960,0.48017603748012194,0.5218271563980035,0.46541489581096507,0.5725169049729506,0.39894831614048737,1.0
6338,0.7038551250942523,0.40293311386019637,0.3745213640142277,0.6176983560075993,0.16886914386699575,1.0
3721,0.5987131476396402,0.4572654753018286,0.4967024345855293,0.45651826529232536,0.6745377162563198,1.0
279,0.8401488129493867,0.43986925185605785,0.4698818106631911,0.6605197348743002,0.5348743845378794,1.0
7539,0.38314093333865773,0.4655169847113141,0.754781044633005,0.19788412974387476,0.4558580739049269,0.0
5057,0.70025841576251,0.6007843187294377,0.34385251739673045,0.5368153503027258,0.3276652657641652,1.0
5086,0.38879974231828984,0.34890699400489544,0.6164735822701112,0.2383413390951144,0.4243396009146917,0.0
1101,0.39811750826249237,0.47356220638556223,0.4269847580616013,0.3703961178998089,0.3220862059592904,1.0
568,0.49701695836925297,0.46667389737078846,0.3732563405315649,0.680267584108301,0.6051352006684032,1.0
1694,0.3034284351884694,0.34391568148323004,0.2715580199299666,0.4995841192273495,0.43717058824248356,1.0
4482,0.38706914067730125,0.3539940070222898,0.45508635114075346,0.6890905390880124,0.20977068252163306,1.0
3049,0.4449548880834542,0.29499571474446906,0.29528305697708285,0.3980067770127878,0.6579199400932578,1.0
4057,0.20866111214204677,0.45265058473002884,0.3168575541036724,0.5649272515948927,0.77511882802228,1.0
6917,0.11930845228895118,0.3990242802791051,0.5695305806138871,0.5712166800285721,0.47335338691547607,1.0
2570,0.30513378543123515,0.4992758662489871,0.4125900664828307,0.22401154905685888,0.6231031847615732,1.0
577,0.3604642968718803,0.1909437557553213,0.5444459090841441,0.25168230260004026,0.799152677967305,1.0
59,0.3622172137019959,0.34896228762464987,0.7444099781650567,0.5221031411631825,0.5591797745877042,0.0
787,0.4951926916581125,0.8498586822679741,0.7139186600531097,0.3154247378721929,0.4226665737797581,0.0
5261,0.6510955583377769,0.53662245303764,0.5648319219639967,0.44786739890819355,0.2552803789743362,0.0
2585,0.591259727660734,0.5385237028861141,0.42624594182592845,0.8321617195748046,0.3237988216222232,1.0
8457,0.4268618208254741,0.4419704094067207,0.3670513471968567,0.671668617459344,0.354496669595155,1.0
6485,0.7219357134635758,0.31998630419572227,0.6543381801095786,0.7276861868854834,0.880422612053203,1.0
3933,0.2521570860121348,0.5381940678452712,0.3663274135903917,0.42463543850495994,0.5074109458719607,1.0
5281,0.6946596522588844,0.2225376794118461,0.4811150065802481,0.48680995546183253,0.4996377782535487,1.0
5366,0.5974886016362906,0.5590397624926362,0.5043542320882242,0.5087676407882751,0.7286659149628854,1.0
3815,0.49575247992220217,0.35820908218971237,0.48216104280456773,0.3756393569349656,0.2950158893472479,1.0
4252,0.45264408565274283,0.3793759051671888,0.4547812572419936,0.47984583047088086,0.5697560756832755,1.0
7608,0.4551288525999544,0.29066154562680624,0.3542841774264532,0.8118402416888719,0.6038959468946201,1.0
8080,0.35929216220088833,0.317164202910571,0.2163073220409612,0.7065670920168647,0.5312583311931616,1.0
6452,0.316779231136031,0.3863110010909856,0.6717604236871926,0.8003444503476598,0.4207321029431388,0.0
4254,0.35057675955266265,0.07419553099951715,0.13729544357676354,0.6535132706257059,0.611610502236008,1.0
5418,0.2379083973231169,0.20998815440530638,0.4778950434466468,0.3671906263615145,0.5874947651478329,0.0
7466,0.7015913078814899,0.5331070548278773,0.5396196850410441,0.7352608166559909,0.2111015478689336,1.0
184,0.8302056344678063,0.2746434093195269,0.40087850034123745,0.5155091432309771,0.5356914492446112,1.0
2957,0.3021061134222339,0.3496534578715784,0.7116012220764668,0.6623840279930782,0.5231556488604907,0.0
5652,0.47278970987905167,0.2692607881042157,0.23115487076562619,0.5005866035857254,0.6043031507738921,1.0
420,0.584887273060399,0.5030911260120328,0.12814794183868505,0.718086101660655,0.4358425392602621,1.0
6639,0.1492878812080269,0.17274152146774768,0.69225380410633,0.6944812826336657,0.021156056223786884,0.0
553,0.5075604448004436,0.6072621789514201,0.40560479815965655,0.5958799804966259,0.51060725454196,1.0
1397,0.8071583016027004,0.6191418004878597,0.19316270753294906,0.762632463830665,0.42971115306609436,1.0
7872,0.578980794843547,0.6054672629870888,0.7396709238073167,0.053639742085631825,0.5104330650187637,0.0
3770,0.6037340651932378,0.7552257787362004,0.5017359523925952,0.47195160759429705,0.44077808621403647,1.0
8370,0.40773183132535784,0.17633560675177629,0.6468862350562457,0.2561169983924741,0.5932965834887782,0.0
1760,0.5420308055313482,0.44904799273526885,0.6597565201861604,0.2772579457811661,0.35482990403687675,0.0
3706,0.23884152457372118,0.16830527182130806,0.39740872164593366,0.26494541650220377,0.4158442747788184,1.0
297,0.5458044214611046,0.22109579194286888,0.32147754742775014,0.6261825969261698,0.42815832626717965,1.0
443,0.5109290106854523,0.4192255915885643,0.5840390180016031,0.5961299186949676,0.40661509955345737,1.0
777,0.8988616904577903,0.22562348872967153,0.6095148900705224,0.669865784553273,0.5220405808450084,1.0
1119,0.8244502242089267,0.33469228037267884,0.6015473682196335,0.1253528840546258,0.4485912674721578,0.0
8517,0.6487490868389713,0.5403122388173971,0.5826719422043725,0.5844538440631484,0.3223266066313282,0.0
2948,0.47725729882857004,0.47980187870706503,0.2975111991784788,0.4974739852577436,0.46548451602333724,1.0
1921,0.3694521797241842,0.6616051737814668,0.5452027970838551,0.17688658951816555,0.2478900775897952,0.0
655,0.41197391941632866,0.6091336553123343,0.4850503989607672,0.5900767706345835,0.4508987206953893,0.0
2229,0.6446683434378077,0.3474714865689672,0.45217467104074216,0.5373056662218769,0.5615684772865205,1.0
2537,0.40614936143324587,0.21681691644496048,0.4603122800825773,0.666171342878332,0.39558770179455066,1.0
6522,0.454450881919764,0.5247002979475432,0.6306365300512174,0.18327435429217648,0.33265724629744975,0.0
6162,0.19848934978236824,0.18822586167663014,0.38513374168433084,0.3187094447957541,0.4509400628091924,1.0
2540,0.7542325454114099,0.4038816121067508,0.24784361333228444,0.6144013570414966,0.47285489029646927,1.0
6268,0.09744455849985553,0.32144520508616226,0.35173499565214617,0.5125522241085196,0.6686595372244553,1.0
5338,0.8801898963870535,0.14319133506444903,0.3512736341467044,0.5460862819439456,0.41195886002681503,1.0
2457,0.8586764391535261,0.28979598780988347,0.6926503198702234,0.6704462421177277,0.5971648874944517,0.0
6829,0.5109570514823158,0.25237496730233056,0.4218098552770614,0.47863574717180585,0.468088325247443,1.0
6383,0.4471359041997186,0.5771356628960671,0.5711793633211225,0.6363098741977735,0.43562833609735657,1.0
7054,0.5476207604076868,0.5727717202908442,0.4350500800472842,0.5278462565950224,0.4652474099670523,1.0
4685,0.5770922251532115,0.263408171120993,0.7112227780766115,0.6599734218724604,0.30894207071807694,0.0
558,0.6141261900455466,0.5168528572978008,0.2920939221468405,0.5876169963438003,0.6096859152466474,1.0
8406,0.3088633582245566,0.6035426196841032,0.4702963981911227,0.6233076247539884,0.8421013420617272,1.0
1371,0.5901301680216293,0.8381002813594574,0.277766202399505,0.5423740850964447,0.6308956418238292,1.0
907,0.6691354802111252,0.5614407815965818,0.32533533752739996,0.6387355039259419,0.1526360938015365,1.0
5151,0.6863588423349675,0.3158945763339054,0.4539499560962438,0.5226439910350038,0.4531900728126024,1.0
1433,0.5275244644941851,0.4454964410048976,0.5531554363055361,0.7179508891926996,0.6132826791475214,1.0
7015,0.2601597239023863,0.853578241535291,0.5780625793297288,0.5552588772448344,0.4634405789213779,0.0
4851,0.6392165371994203,0.196649631978427,0.5782262882510146,0.809741033979303,0.8455924125636878,1.0
4731,0.45142203542712445,0.7931082883009333,0.5877033339215515,0.6162615528127608,0.23941818573693888,1.0
6573,0.6430317004878806,0.30933377568229137,0.43333538855355713,0.656492042268237,0.6079171316990233,0.0
7430,0.5811393489602297,0.4580587260775344,0.8309046299859464,0.23268973109108265,0.8028380245207623,0.0
926,0.6545093418428588,0.5145496653672665,0.4181040806043197,0.36241994807294914,0.44047673515056907,1.0
4251,0.439963479431268,0.5216634022164235,0.44054177022496155,0.6493449024216689,0.42507068677806403,1.0
2470,0.714457629328266,0.47186937095000814,0.2727560715811943,0.6555646759476141,0.5002495671432861,1.0
15,0.6950288805526651,0.5633909450317618,0.6419643369682383,0.3908336872986325,0.554370060700107,1.0
7964,0.5762363202018232,0.1185835475961099,0.7002542803504647,0.19769428597573552,0.5907117980136974,0.0
7722,0.6949427028157071,0.39241243936310255,0.2343929056632656,0.530031508602381,0.8595196035748283,1.0
2363,0.25677574291962546,0.4130071860438904,0.373985589362747,0.5457858097929338,0.7393595468904328,1.0
5674,0.8202040254252219,0.7276767960324699,0.5790501480821605,0.5202907477795791,0.47033642224815764,1.0
6284,0.587856074077032,0.8227988354313007,0.6537535053907009,0.3051827348702028,0.2544745265889573,0.0
1161,0.8012525574381224,0.3451831813822128,0.3782335169566299,0.7106903893982499,0.3832221586503086,1.0
4593,0.6552014063267084,0.4955307868494758,0.5716821835793573,0.4780757763449202,0.4746039061495757,1.0
5738,0.4840715060873486,0.4102552651222733,0.3593825409750673,0.4784773164012724,0.7392917415726785,1.0
3442,0.6066161012310938,0.5777460193910469,0.5034198155829632,0.943205300328744,0.17129871042894146,0.0
4861,0.39765006377446155,0.46140611675035137,0.23857598751560016,0.4723039794804837,0.4889743823963792,1.0
4890,0.4823357660804427,0.24085475429429382,0.3974384869043493,0.46511996350629153,0.5676408260919539,1.0
2609,0.8013727952005901,0.2642418287726729,0.2811456222746185,0.5148057652411084,0.5868685755989174,1.0
1362,0.5806793918053929,0.6350046893242904,0.7598932277658834,0.5088646113461015,0.7724447159491235,0.0
2883,0.7083589762261022,0.6022389662645118,0.4939682829910682,0.48313053739444206,0.4126904241408612,1.0
1212,0.6790098045894123,0.43806157582562943,0.7335477849332513,0.11440203993274883,0.3625962698679279,0.0
1876,0.3386545761405998,0.3353345370329017,0.46954269932624204,0.8058813326213052,0.46122489668855515,1.0
2623,0.8103508417524237,0.41800487859860436,0.6789774358080309,0.46754695901696447,0.48597282802855035,1.0
4734,0.5657803328016837,0.5670233105140816,0.34294255092516795,0.4507382737328612,0.6214761228302896,1.0
4888,0.6274138574975512,0.3590235997422466,0.7167739987711199,0.5869286419614823,0.26505497252370175,1.0
6849,0.450960463357285,0.6291116654650937,0.7669252700665679,0.4938410037955097,0.6259793843138988,0.0
5957,0.12106401170725292,0.5416095122039399,0.3412533725100829,0.5825690642068013,0.6498749666752275,1.0
